i need an alarm set for 5:30 am	alarm/set_alarm
remind me about the bathroom	reminder/set_reminder
will the weather clear up by 5pm?	weather/find
remind me to pick up soda at the grocery store tomorrow	reminder/set_reminder
set a reminder to get new shoes for my little one	reminder/set_reminder
what is the weekend forecast?	weather/find
turn the alarm off for tomorrow	alarm/cancel_alarm
set the alarm in 10 minutes 	alarm/set_alarm
set alarm to 6:15 am	alarm/set_alarm
need reminder for tomorrow morning 6am please	reminder/set_reminder
cancel my reminder to pick up rob	reminder/cancel_reminder
will i need a sweater tomorrow evening	weather/find
what is the weather news this morning	weather/find
set my alarm to 5am for the whole week	alarm/set_alarm
is there a tornado warning near my area? 	weather/find
what reminders do i have for tomorrow?	reminder/show_reminders
did i set a reminder for pay day	reminder/show_reminders
set a monday wednesday friday 6 am alarm	alarm/set_alarm
what will thursday temp be	weather/find
what time will my alarm go off?	alarm/show_alarms
is it below 79 in degrees celsius	weather/find
is it going to snow in lansing, ny this week	weather/find
move current alarm to tomorrow 6:00am.	alarm/modify_alarm
remind me to get car washed tomorrow	reminder/set_reminder
set two alarms. 	alarm/set_alarm
temperature this weekend outside celsius	weather/find
how many minutes until my alarm goes off?	alarm/time_left_on_alarm
what was the weather yesterday in canada	weather/find
cancel my reminder for juice.	reminder/cancel_reminder
what's the weather like in nyc?	weather/find
set everyday alarm for 7:00pm	alarm/set_alarm
please set an alarm every 15 minutes for the next hour	alarm/set_alarm
what is the sun index tomorrow?	weather/find
reset 7am alarm for 7:30am	alarm/set_alarm
show all reminders for tomorrow morning	reminder/show_reminders
could you please erase my reminder to buy milk?	reminder/cancel_reminder
is it suppose to rain at the state fair park today?	weather/find
please provide me with the latest weather warnings	weather/find
new reminder for monday at 7	reminder/set_reminder
remind me of my appointment with david's speech therapist at 11 am tomorrow	reminder/set_reminder
remind me to tell joe about my conversation	reminder/set_reminder
is it suppose to rain today?	weather/find
cancel alarms for the next week	alarm/cancel_alarm
delete alarm at 7:20am on monday	alarm/cancel_alarm
please read me all my reminders.	reminder/show_reminders
set alarm every 8 hours 	alarm/set_alarm
what's the temperature outside right now.	weather/find
turn the alarm off immediately	alarm/cancel_alarm
is it going to rain at all in the next five days? 	weather/find
what is the temperature in my city	weather/find
set alarm for school	alarm/set_alarm
cancel alarm for mondays	alarm/cancel_alarm
remind me to buy almond milk	reminder/set_reminder
is fog forecast for the coast this weekend?	weather/find
set alarm for 5:30 pm tonight	alarm/set_alarm
do i have an alarm set for monday?	alarm/show_alarms
what's the weather in birmingham alabama tonight  	weather/find
what kind of clothes should i wear for tomorrow?	weather/find
remind me to make macy finish her thank you notes today	reminder/set_reminder
tell my alarms	alarm/show_alarms
set alarm at 6 am so i can exercise.	alarm/set_alarm
 what is the weather forecast for the next 4 days	weather/find
set the alarm for daily at the same time.	alarm/set_alarm
is it going to rain later?	weather/find
create a new alarm for 10pm	alarm/set_alarm
cancel wednesday alarm	alarm/cancel_alarm
set an alarm for 3 am tomorrow.	alarm/set_alarm
remind me tonight to send my grades in	reminder/set_reminder
what's the record temperature for this day?	weather/find
remind me that it is my mothers birthday tomorrow	reminder/set_reminder
temperature at 12:00pm?	weather/find
weeks forecast, la jolla	weather/find
is it supposed to rain today	weather/find
let me see all my reminders for thursday	reminder/show_reminders
set the alarm for every five minutes for an hour.	alarm/set_alarm
set alarm to repeat every five minutes 3 times	alarm/set_alarm
what is the outlook this weekend weather wise for miami 	weather/find
how much did it rain in los angeles yesterday	weather/find
what temperature is it in san diego right now	weather/find
will it rain tomorrow 	weather/find
i need the alarm set for 6:15 am.	alarm/set_alarm
what is the average temp here next week?	weather/find
will it be below 41 in f in manila next week	weather/find
cancel recurring reminder for monday meetings reminder	reminder/cancel_reminder
set an alarm for 6:30 am for weekdays.	alarm/set_alarm
change my alarm to 8am	alarm/modify_alarm
how cold is it beijing tomorrow morning in fahrenheit	weather/find
cancel reminder for dinner	reminder/cancel_reminder
remind me about my doctor's appointment	reminder/set_reminder
is it around 49 in fahrenheit around sao paulo today	weather/find
remind me to email my sisters	reminder/set_reminder
set alarm for every 2 hours	alarm/set_alarm
remind me that i need to go shopping tomorrow	reminder/set_reminder
in one hour, remind me to call mom	reminder/set_reminder
set an alarm for every 2 minutes for the next 20 minutes	alarm/set_alarm
set reminder every august to schedule my yearly physical	reminder/set_reminder
modify the 5:00 alarm till 6:00 pm	alarm/modify_alarm
cancel my reminder for meeting tomorrow	reminder/cancel_reminder
remind me of my reminders.	reminder/set_reminder
how long until the next alarm goes off	alarm/time_left_on_alarm
remind me of friends birthday may 8th	reminder/set_reminder
what is the current ocean temperature in atlantic city, nj	weather/find
set alarm every 10 minutes for 20 minutes	alarm/set_alarm
how cold will it be on tuesday?	weather/find
set my alarm for noon today	alarm/set_alarm
is there going to be rain in green bay, wi today?	weather/find
set alarm for every day at 6 am	alarm/set_alarm
is next week going to be warm	weather/find
set a reminder for christmas	reminder/set_reminder
add reminder to send flowers to grandmother next week for birthday	reminder/set_reminder
is it raining in tomball?	weather/find
set an alarm for 5 pm tonight.	alarm/set_alarm
set alarm for 5 pm every wednesday	alarm/set_alarm
delete security alarm	alarm/cancel_alarm
add 5 times 2 minutes to the alarm	alarm/modify_alarm
weather for the weekend	weather/find
are there weather alerts on i80?	weather/find
remind me of my staff meeting ten minutes before the start time	reminder/set_reminder
i have a party at 3, have alarm go off at 2:30	alarm/set_alarm
what the weather at the beach	weather/find
is it going to rain in seattle this week?	weather/find
can i build a snowman tomorrow?	weather/find
set alarm every monday 2.p.m	alarm/set_alarm
what's the weather for tomorrow	weather/find
will it rain any more today? 	weather/find
cancel the reminder for the bake sale	reminder/cancel_reminder
are there any hurricanes heading towards florida right now	weather/find
temperature near houston next week fahrenheit	weather/find
set my snooze for 5 minutes	alarm/snooze_alarm
forecast this week in chandler	weather/find
how cold is it in houston tomorrow morning in celsius	weather/find
will it reach 70 degree tomorrow?	weather/find
what's the temperature right now where i am	weather/find
display current alarms.	alarm/show_alarms
cancel alarm for tomorrow morning	alarm/cancel_alarm
remind me to take out garbage cans	reminder/set_reminder
show all alarms today	alarm/show_alarms
when will the rain begin in zip code 46202?	weather/find
put reminder on wednesday to fix cat.	reminder/set_reminder
will saturday have good soccer weather?	weather/find
what alarm is set for tomorrow.	alarm/show_alarms
is tuesday to be rainy	weather/find
can you tell me the temperature in degrees f for next friday	weather/find
what is the weather going to look like this week?	weather/find
please set alarm for 2 hours. 	alarm/set_alarm
remind me to take my medication	reminder/set_reminder
set my alarm for 5 am?	alarm/set_alarm
what are my reminders for this weekend	reminder/show_reminders
what is tonights low temp	weather/find
snooze alarm for 15 minutes from now	alarm/snooze_alarm
set alarm for 9am on sunday	alarm/set_alarm
what is my next alarm?	alarm/show_alarms
what is the current cloud cover?	weather/find
read me any reminders i have for today.	reminder/show_reminders
show all reminders.	reminder/show_reminders
remind me i have to buy new shoes for work this week.	reminder/set_reminder
remind me to buy windscreen at 7pm tomorrow	reminder/set_reminder
set alarm for 10 minutes for 2 hours	alarm/set_alarm
remind me to work out this afternoon	reminder/set_reminder
whats the weather supposed to be like palo alto?	weather/find
show me all of my alarms for today.	alarm/show_alarms
remind me to do my hair tonight	reminder/set_reminder
how much rain did we get today?	weather/find
remind me to take nachos to the party	reminder/set_reminder
is there a tropical storm anywhere?	weather/find
what is the high temp supposed to be today?	weather/find
will i need to bring an umbrella for my commute later?	weather/find
set alarm for cooking time at 7pm	alarm/set_alarm
show all my reminders!	reminder/show_reminders
it is going to rain today?	weather/find
should i wear a winter jacket today?	weather/find
delete the alarm for wednesday at 4 am	alarm/cancel_alarm
should i bring my rain coat 	weather/find
what is the temp today	weather/find
how humid is it out side today	weather/find
make a reminder for doctors appointment	reminder/set_reminder
is it going to be hot in portland this week?	weather/find
remind to go to grocery store at 6 pm	reminder/set_reminder
set an alarm for 10 am	alarm/set_alarm
what is the weather like in peru 	weather/find
how warm is it	weather/find
what are my reminders?	reminder/show_reminders
go grocery shopping at 9pm remind me	reminder/set_reminder
set alarm for 4:30 am tomorrow	alarm/set_alarm
is it sweater weather today?	weather/find
delete all alarms for friday	alarm/cancel_alarm
set alarm for 15 minutes from now	alarm/set_alarm
set a reminder to call the vet on friday	reminder/set_reminder
turn off all alarms on tuesday and wednesday of this week.	alarm/cancel_alarm
what's the weather like this weekend in st. petersburg	weather/find
when is my alarm set for tomorrow?	alarm/show_alarms
set an alarm for dinner at 6:00 pm.	alarm/set_alarm
will it be cloudy?	weather/find
change the time of my alarm to 5 30	alarm/modify_alarm
show me what reminders i have set for tomorrow.	reminder/show_reminders
is the hurricane coming over here?	weather/find
please remind me to get coffee at the supermarket on the way home	reminder/set_reminder
is the rain going to continue all day long?	weather/find
turn of all reminders	reminder/cancel_reminder
set an alarm for 5 and 6 am	alarm/set_alarm
delete alarm for 7am tomorrow	alarm/cancel_alarm
how hot is it here this weekend degree celsius	weather/find
the kids need to go to bed at 800 pm sharp tonight so set the alarm to remind them	alarm/set_alarm
how much time is left on the alarm set for 5pm	alarm/time_left_on_alarm
wake me up in 2 hours	alarm/set_alarm
when will the rain pass?	weather/find
set alarm for 11:30am on weekends	alarm/set_alarm
set alarm for 10pm	alarm/set_alarm
what is the weather in san francisco	weather/find
cancel alarm 2.	alarm/cancel_alarm
what is the weather in florida?	weather/find
temperature in london this weekend c	weather/find
are we expecting snow on the shoreline	weather/find
last weeks forecast	weather/find
will i need a sweater	weather/find
set alarm every minute for 10 minutes 	alarm/set_alarm
how many days this month have been over 90 degrees	weather/find
will it be below 35 c in shanghai tonight	weather/find
set alarm for next thursday at 7:00am	alarm/set_alarm
what's the hottest it will be today	weather/find
sound an alarm after 5 minutes	alarm/set_alarm
place a reminder to finish writing my paper.	reminder/set_reminder
show me all alarms for this week please	alarm/show_alarms
remind me to cancel alarm	reminder/set_reminder
what is the weather this weekend	weather/find
will i need sunscreen in miami saturday or will it be overcast?	weather/find
set alarm for 6 pm tonight	alarm/set_alarm
set reminder to pick up from school early tomorrow	reminder/set_reminder
will it snow in baltimore city in december 	weather/find
what does next week's forecast for atlanta look like?	weather/find
set a reminder for me for tomorrow at 4:45pm	reminder/set_reminder
remind me to buy peanut butter	reminder/set_reminder
what is the weather like on the beaches of washington?	weather/find
new reminder, please	reminder/set_reminder
is there a cloudy overcast for this afternoon after 2 pm	weather/find
begin new alarm	alarm/set_alarm
delete alarm for 5 am	alarm/cancel_alarm
is there going to be a tornado	weather/find
delete all alarms for the weekend.	alarm/cancel_alarm
is it going to be above 60 degree celsius today	weather/find
set alarm for 8 pm tonight	alarm/set_alarm
delete all morning alarms and replace with one alarm to go off at 7:30 am	alarm/cancel_alarm
change the alarm to 4pm	alarm/modify_alarm
do i need a jacket in the area of northern montana in canada.	weather/find
what does this week's forecast look like?	weather/find
is there a tornado warning in effect for my area	weather/find
what will the highest temperature be today	weather/find
set alarm every 5 minutes for the next hour	alarm/set_alarm
how much will it snow today?	weather/find
remind me to send enrichment emails to teachers on monday	reminder/set_reminder
should i bring an umbrella today	weather/find
what's the temperature up on the top of cadillac mountain	weather/find
remind me to check finn's shoe size and order new shoes for him.	reminder/set_reminder
notify me when 20 minutes is up	alarm/set_alarm
show me all scheduled alarms	alarm/show_alarms
should i wear shorts tomorrow?	weather/find
set alarm for 9pm tonight	alarm/set_alarm
check weather parma, ohio	weather/find
cancel the last alarm i set	alarm/cancel_alarm
will pants be too hot for today	weather/find
delete my last alarm	alarm/cancel_alarm
show me list of my reminders.	reminder/show_reminders
what's the current temperature in alaska?	weather/find
set an alarm every minute for 10 minutes 	alarm/set_alarm
remind me to take out trash tonight at 6	reminder/set_reminder
show me how many times the alarm will sound.	alarm/show_alarms
set a 12:00 alarm please	alarm/set_alarm
is it going to snow in chicago saturday?	weather/find
what is the forecast?	weather/find
what is the high and low today	weather/find
whats the weather for next week?	weather/find
remind me to return the dvd	reminder/set_reminder
turn off alarm 	alarm/cancel_alarm
cancel my reminder for concert tickets	reminder/cancel_reminder
is a jacket needed today?	weather/find
will there be storms tonight?	weather/find
what is the high and low for today? 	weather/find
cancel the reminder about the power bill	reminder/cancel_reminder
remind me about big brother at 18 hundred hours.	reminder/set_reminder
remind me to call my sister on wednesday	reminder/set_reminder
are there any chances of rain next week?	weather/find
show all of my current alarms	alarm/show_alarms
remind me to pay my credit card bill every month on the 28th	reminder/set_reminder
what's the high for today	weather/find
is it raining at home ?	weather/find
set my alarm for 6 am tuesday.	alarm/set_alarm
set a reminder for my dermatologist appointment at 10 am tuesday	reminder/set_reminder
is it going to be above 55 in degrees celcius near london next week	weather/find
show all my reminders for this week 1 hour before they are scheduled.	reminder/show_reminders
should i get kitted for today's weather	weather/find
will there be any clouds today	weather/find
how hot is it tomorrow morning palo alto degrees c	weather/find
remind to visit the eye doctor on thursday	reminder/set_reminder
should i carry my raincoat today?	weather/find
will it get below freezing tonight? 	weather/find
remind me for my kids swimming by 5 pm	reminder/set_reminder
set alarm for doctors appointment	alarm/set_alarm
how cold is it tomorrow at new york in degrees c	weather/find
are there any thunderstorms in this week's forecast?	weather/find
how is the weather this week	weather/find
add reminder about softball game	reminder/set_reminder
forecast over the weekend	weather/find
is it going to be dry today	weather/find
set the snooze for one hour before the alarm	alarm/snooze_alarm
will it rain today in south lyon?	weather/find
what's the high today?	weather/find
how cold is the ski resort going to be next week?	weather/find
remind me to buy apple juice on my way home from work tonight	reminder/set_reminder
high temperature in sarasota today	weather/find
please set the reminders for next month	reminder/set_reminder
set an alarm for every 3 minutes.	alarm/set_alarm
is it going to snow through the spring in upstate new york	weather/find
set the alarm for sunday at 7am.	alarm/set_alarm
what's the temperature downtown	weather/find
is it shorts weather today? 	weather/find
set my nap alarm for 2 hours	alarm/set_alarm
do i have any reminders set	reminder/show_reminders
weather today please	weather/find
how many feet of snow did we get?	weather/find
change the alarm to 7am	alarm/modify_alarm
set reminder to wish alex	reminder/set_reminder
any hurricane warnings in the mid west right now?	weather/find
what the temp currently	weather/find
what is the forecast for tonight?	weather/find
turn off alarms on weekdays.	alarm/cancel_alarm
set my alarm for minute from now	alarm/set_alarm
what the forecast for the next 7 days 	weather/find
should i bring a sweater with me today?	weather/find
what is wednesdays forecast 	weather/find
cancel the alarm for 5am.	alarm/cancel_alarm
remind me to pick up my prescription after work	reminder/set_reminder
is waikiki getting rain tomorrow	weather/find
remind me to go to a meeting today at 3 pm	reminder/set_reminder
please set a reminder in 6 months to change the filter.	reminder/set_reminder
do i need a jacket this morning	weather/find
are there any current weather travel advisories?	weather/find
what is the temperature in kansas city	weather/find
is it going to rain on saturday? 	weather/find
show all my weekend alarm that are turned on	alarm/show_alarms
remind me of brunch for 10 tomorrow morning	reminder/set_reminder
will it be super humid?	weather/find
i need an alarm set for 6:00 am.	alarm/set_alarm
set alarm monday-friday	alarm/set_alarm
cancel alarm at 5:40am	alarm/cancel_alarm
weather in italy in december	weather/find
set reminder to drop off package at ups	reminder/set_reminder
how many days of rain are we going to have this week?	weather/find
is tampa going to have rain today?	weather/find
remind me to email stephanie	reminder/cancel_reminder
i need a reminder in 30 minutes	reminder/set_reminder
is it hot at work?	weather/find
is it above 72 in celsius near dublin this weekend	weather/find
reset the alarm	alarm/set_alarm
weather forecast at outer banks next week	weather/find
turn off alarms this week	alarm/cancel_alarm
temperature next week seattle fahrenheit	weather/find
set reminder to lock door and set alarm	reminder/set_reminder
set an alarm for 4 tomorrow morning	alarm/set_alarm
current temperature	weather/find
what time is supposed to rain tonight?	weather/find
temperature today here f	weather/find
will it rain in seattle today	weather/find
what time is it going to rain today?	weather/find
let's cancel all morning alarms	alarm/cancel_alarm
delete reminder to watch containment tonight	reminder/cancel_reminder
what's the weather?	weather/find
set an alarm for 6 a.m. all this week	alarm/set_alarm
what the weather like today	weather/find
will it snow on saturday?	weather/find
cancel the recurring reminder for vitamins	reminder/cancel_reminder
set an alarm for three hours from now.	alarm/set_alarm
what is the expected high today	weather/find
cancel alarm for friday 9:30 am	alarm/cancel_alarm
remind me about dinner tomorrow with mom at 2:00	reminder/set_reminder
confirm new alarm time.	alarm/show_alarms
please remind me to buy socks at the store today.	reminder/set_reminder
what is the temperature outside right now	weather/find
set reminder for daughters play	reminder/set_reminder
set an alarm for every sunday at 7pm.	alarm/set_alarm
repeat 5:30 alarm every monday wednesday friday	alarm/modify_alarm
how much snow is expected for thursday?	weather/find
what in the chance of rain today?	weather/find
is it going to rain this weekend?	weather/find
is it going to be cold tomorrow morning?	weather/find
what chance of rain is there today?	weather/find
what is the temp at 4:00 today	weather/find
what's the temperature tonight 	weather/find
cancel my reminder to pick up lunch	reminder/cancel_reminder
i want to be reminded to file those bug reports	reminder/set_reminder
when is the next fish rain in guatemala?	weather/find
set a daily alarm for  7am.	alarm/set_alarm
remind me doctor appointment tomorrow at 1pm	reminder/set_reminder
does the forecast call for snow	weather/find
what's the weather like for this weekend?	weather/find
you can take off email my doctor from my reminders.	reminder/cancel_reminder
are we in a drought	weather/find
please tell me all the reminders for this week	reminder/show_reminders
repeat the alarm in 5 minutes	alarm/set_alarm
what is the heat index for las vegas today?	weather/find
what is the weather like in new jersey right now?	weather/find
what is the likelihood of snow today?	weather/find
give me weather forecast for today in charlotte nc	weather/find
any thunderstorms in forecast	weather/find
set alarm clock for 9am	alarm/set_alarm
remind me on my dentist appointment at 10 am	reminder/set_reminder
will it rain tomorrow morning	weather/find
what will the wind speeds be at golden gate bridge this afternoon	weather/find
how large was the hail yesterday	weather/find
remove my extra alarmfor saturday night	alarm/cancel_alarm
should i keep a jacket in my car for tonight?	weather/find
remind me to grab binding glue for kaleb's book tomorrow	reminder/set_reminder
cancel reminder to buy copy paper at store.	reminder/cancel_reminder
what is the weather in edison at 6 am?	weather/find
how windy is it supposed to be tomorrow?	weather/find
show this weeks alarms	alarm/show_alarms
alarm in 4 minutes	alarm/set_alarm
should i apply sunblock?	weather/find
set my alarm for 1 hour from now	alarm/set_alarm
are there any thunderstorms this week?	weather/find
did the news say it was going to rain today	weather/find
i need a 20 day extended forecast for columbus ohio	weather/find
when is it supposed to rain 	weather/find
will i need pants for washington dc this week	weather/find
set a reminder to get eggs and milk at walmart tonight	reminder/set_reminder
will is rain today	weather/find
move alarm up one hour.	alarm/modify_alarm
when is the next snow storm?	weather/find
what is the weather in roswell, new mexico today?	weather/find
is it around 49 degrees fahrenheit san francisco next week	weather/find
will it be windy in honolulu next week	weather/find
is it humid out	weather/find
can you set a remind for an hour before my 2pm meeting tomorrow	reminder/set_reminder
it is cold outside?	weather/find
will it freeze tonight?	weather/find
list the alarms set for doctors appointments	alarm/show_alarms
when does the sun set today?	weather/checkSunset
will it snow this sunday	weather/find
set an alarm for tomorrow	alarm/set_alarm
what is the temperature going to be at 11 pm?	weather/find
set alarm for 8:30am monday - friday	alarm/set_alarm
set my alarm for 6:00 am everyday this week	alarm/set_alarm
what is the average temperature for this week	weather/find
remind me to pick up my sister at 2pm tomorrow.	reminder/set_reminder
how many inches of snow did vail get today?	weather/find
how many inches of snow in canada next week	weather/find
set alarm every 28 hours 	alarm/set_alarm
will it be above 45 in degrees f for paris tomorrow	weather/find
what was the coldest day last week	weather/find
will it hail on tuesday 	weather/find
do i need to bring an umbrella to the beach for rain	weather/find
what is the weather today? 	weather/find
remind me about my date tomorrow at 3pm	reminder/set_reminder
cancel meeting reminder	reminder/cancel_reminder
what the wind chill today?	weather/find
skip alarm	alarm/cancel_alarm
the highs & lows for today	weather/find
snooze alarm for 1 hour	alarm/snooze_alarm
make sure my alarms are turned on	alarm/set_alarm
remind me to pick up ashley at 3 pm	reminder/set_reminder
cancel my third reminder on this list.	reminder/cancel_reminder
remind me to pick up lisa from practice at 6 p.m.	reminder/set_reminder
temperature today in shanghai fahrenheit	weather/find
set an alarm for 7:00 am.	alarm/set_alarm
when is it going to snow again	weather/find
how long do i have before my alarm goes off	alarm/time_left_on_alarm
what is fall weather like in idyllwild ca?	weather/find
how much snow will we get?	weather/find
remind me to go grocery shopping	reminder/set_reminder
is there going to be a hail this evening?	weather/find
do i need sunscreen today	weather/find
will it be around 81 in c here	weather/find
set reminder for 30 minutes	reminder/set_reminder
what's today's humidity level	weather/find
set 2 alarms one for 7 am and another one for 7;05	alarm/set_alarm
when is the next snow storm 	weather/find
when will the blizzard be over in denver?	weather/find
any chance of storms in the next two months in southern california?	weather/find
please tell me all my reminders	reminder/show_reminders
please tell me which days will be sunny.	weather/find
remind me to buy eggs at walmart	reminder/set_reminder
set alarm for 8 am tuesday	alarm/set_alarm
what time will the rain start tonight	weather/find
turn on an alarm.	alarm/set_alarm
should i bring a jacket to toronto tomorrow?	weather/find
change friday's alarm from 3:30 to 4:00 am	alarm/modify_alarm
cancel the reminder about my doctors appointment please	reminder/cancel_reminder
set an alarm for me	alarm/set_alarm
cancel reminder.	reminder/cancel_reminder
is there a chance of hail today?	weather/find
remind me of krista's birthday tomorrow morning at 9	reminder/set_reminder
enable reminder	reminder/set_reminder
do i have a reminder set for camden's game on saturday	reminder/show_reminders
do i have any reminders set for today	reminder/show_reminders
what is the forecast for this saturday	weather/find
remind me to send flowers to mom on her birthday.	reminder/set_reminder
set the alarm for 7:45 am	alarm/set_alarm
what is the weather like where i am	weather/find
remind me to buy pet food	reminder/set_reminder
will it be snowing in new york this weekend	weather/find
tell me what the high is going to be today.	weather/find
set alarm for 7 am everyday.	alarm/set_alarm
what will the wind be like today?	weather/find
cancel all summer alarms only	alarm/cancel_alarm
remind me to pay my bills this friday at 8 pm.	reminder/set_reminder
please set an alarm for 8am.	alarm/set_alarm
work day alarms set to six thirty	alarm/set_alarm
remind me to work out thursday.	reminder/set_reminder
is it raining in the bronx	weather/find
i need an alarm set for 4pm tomorrow afternoon	alarm/set_alarm
remind me to pay insurance tomorrow	reminder/set_reminder
list me the alarms i have programmed.	alarm/show_alarms
set an alarm for 9 in the morning tomorrow	alarm/set_alarm
remind me to buy lettuce tonight	reminder/set_reminder
set all alarms for seven pm	alarm/set_alarm
set alarm every 4 minutes 	alarm/set_alarm
how windy will it be tonight	weather/find
reminder alarm for 3pm meeting	reminder/set_reminder
show me all reminders for monday	reminder/show_reminders
what is next week's weather	weather/find
current weather at the outer banks	weather/find
is it cold in wisconsin	weather/find
how hot will it get this weekend?	weather/find
is it colder today than it was here a year ago	weather/find
keep all reminders the same next year	reminder/set_reminder
did i set the alarm for tomorrow morning	alarm/set_alarm
remind me at noon to check the mail.	reminder/set_reminder
how is the weather in salt lake today?	weather/find
set an alarm for 7:30	alarm/set_alarm
set my alarm for 5:30 in the morning for the rest of this week	alarm/set_alarm
when will it start cooling down for good	weather/find
remind me of wedding anniversary on the 30th	reminder/set_reminder
what is the temperature in texarkana?	weather/find
create 5 alarms that are 15 minutes apart each	alarm/set_alarm
power off alarms	alarm/cancel_alarm
what is the weather like in charleston ?	weather/find
clear the reminder from last friday	reminder/cancel_reminder
delete my reminders	reminder/cancel_reminder
do i have any reminders for today?	reminder/show_reminders
cancel dr appointment reminder	reminder/cancel_reminder
set alarm for every morning at 7 am	alarm/set_alarm
show my reminder to buy chipotle for dinner tomorrow night	reminder/show_reminders
please help me delete an alarm that reminds me go to the doctor tomorrow	alarm/cancel_alarm
remind me to pick up my mom from the airport	reminder/set_reminder
set alarm for every five minutes for 30 minutes	alarm/set_alarm
set an alarm for thursday at 8 pm	alarm/set_alarm
cancel my alarm on friday	alarm/cancel_alarm
set me a daily reminder to take medication for the next week	reminder/set_reminder
how severe is the storm going to be?	weather/find
temperature for the weekend	weather/find
cancel reminder to meet with dan	reminder/cancel_reminder
remind me to pay gas bill	reminder/set_reminder
set alarm for work meeting tuesday at 9am	alarm/set_alarm
what is the temperature at disneyland right now	weather/find
remind me to pick up the laundry	reminder/set_reminder
set new alarm for 12 noon	alarm/set_alarm
what will the weather be for next week	weather/find
remind me to walk the dog tomorrow morning.	reminder/set_reminder
what time is the rain coming on thursday?	weather/find
snooze alarm for 20 minutes please	alarm/snooze_alarm
what's the weather for this weekend?	weather/find
how cold is it supposed to be tomorrow evening	weather/find
how is the weather in south carolina?	weather/find
is it umbrella weather?	weather/find
weekend weather in grand rapids?	weather/find
cancel my reminder about monday's appointment at dr. castlebaum's	reminder/cancel_reminder
remind me to see the doctor on monday by 7 pm	reminder/set_reminder
can you remind me to check the mail?	reminder/set_reminder
set alarm for 11pm	alarm/set_alarm
remind me to exercise on saturday	reminder/set_reminder
will the high be over 100 degree next week	weather/find
weather for leon	weather/find
what's the weather like	weather/find
set an alarm for 7 am tomorrow. 	alarm/set_alarm
change alarm to 3 pm	alarm/modify_alarm
i want to set a reminder to get some milk this afternoon.	reminder/set_reminder
i need an alarm in 15 minutes	alarm/set_alarm
what's the weather like in sacramento?	weather/find
weather in the tri-cities today	weather/find
add reminder to pay bills tonight	reminder/set_reminder
how hot is it paris tomorrow morning in degrees f	weather/find
create alarm for 7	alarm/set_alarm
will it rain in the next few days?	weather/find
should i wear a coat tomorrow?	weather/find
set alarm to every 3 minutes	alarm/set_alarm
remind me to stop for gas	reminder/set_reminder
any chance of rain today? 	weather/find
remind me to feed the dogs.	reminder/set_reminder
repeat yesterdays alarms tomorrow	alarm/modify_alarm
cancel pizza reminder	reminder/cancel_reminder
remind me of when tickets go on sale for billy joel on wednesday	reminder/set_reminder
i need a pretty alarm to get me to leave the house by 6:50 am	alarm/set_alarm
is it below 55 in degrees fahrenheit for beijing	weather/find
set reminder for dentist for 4pm on monday	reminder/set_reminder
remind me to buy milk at the grocery store tonight	reminder/set_reminder
remind me to eat at noon	reminder/set_reminder
set an alarm for 215	alarm/set_alarm
view all reminders	reminder/show_reminders
remind me to buy bananas from the gas station on my way home from work	reminder/set_reminder
will it be windy	weather/find
set an alarm for my birthday party in 1 hour	alarm/set_alarm
what time does the rain start in my area	weather/find
whats the weather like today	weather/find
what's on the radar for today	weather/find
what day is rain this week?	weather/find
add nap alarm	alarm/modify_alarm
what time is my alarm set at	alarm/show_alarms
temperature near sao paulo tonight f	weather/find
what is the temperature in london, england?	weather/find
remind me to leave for work early in the morning	reminder/set_reminder
when will it snow today?	weather/find
set the alarm in the morning	alarm/set_alarm
set alarm for 5:00 pm tomorrow.	alarm/set_alarm
is it going to be clear tomorrow in newark?	weather/find
i would like an alarm to go to bed around 10pm.	alarm/set_alarm
turn off my saturday alarm.	alarm/cancel_alarm
remind me to get pots and pans today 	reminder/set_reminder
will it rain next week	weather/find
should i dress warm? 	weather/find
how much time until my reminder	reminder/show_reminders
set a reminder for 5pm for a meeting	reminder/set_reminder
change alarm from 4 pm to 6 pm	alarm/modify_alarm
please snooze my alarm if it goes off for 5 consecutive minutes	alarm/snooze_alarm
is it raining today	weather/find
is freezing rain expected monday	weather/find
cancel my alarm in the morning	alarm/cancel_alarm
hi temp for sat	weather/find
remind me to stop by moms on friday	reminder/set_reminder
what is tonight's projected low?	weather/find
update weather	weather/find
how much hail are we expected to get?	weather/find
remind me every 8 hours to take my medication.	reminder/set_reminder
is it raining this weekend	weather/find
set two alarms, one for 7 am on saturday and one for 8 am on sunday.	alarm/set_alarm
is it going to be raining ?	weather/find
read daily reminders	reminder/show_reminders
what will the weather be this week?	weather/find
is it raining in cape coral today?	weather/find
what is the mean temperature for this week	weather/find
set an alarm for 302	alarm/set_alarm
will it rain in ny tomorrow?	weather/find
what is today's temp at 3 pm	weather/find
delete my alarm for 7am on sunday 	alarm/cancel_alarm
what is the projected weather in atlanta on august 25th	weather/find
is it supposed to snow today? 	weather/find
how much rain can i expect today	weather/find
what is the temperature in new zealand for tomorrow	weather/find
set alarm every 4 hours	alarm/set_alarm
remind me to email my boss at 5pm today	reminder/set_reminder
set up a reminder at 6:00 pm every friday to use alternate route on the way home	reminder/set_reminder
set alarm for 5pm tonight	alarm/set_alarm
what is the forecast for tuesday	weather/find
remind me to pay my bills.	reminder/set_reminder
